Compound ID,InChIKey,SMILES,logS,logP,MW,similarity_scores_with_oral_bioavail_test_dataset
C2620,AWNQCMDYKBCHAH-UHFFFAOYSA-L,C[N+]1(CCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.[I-].[I-],-5.623232549,-3.0136,596.369,0.169491525
C2999,XWLWYHOJUYRRQO-UHFFFAOYSA-L,C[N+]1(CCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.[I-].[I-],-5.109085863,-3.4037,582.342,0.169491525
C349,WJNRPILHGGKWCK-UHFFFAOYSA-N,CC(Nc1nc(NC(C)C)nc(n1)Cl)C,-4.4299998,2.3116,229.71,0.169491525
C4036,DBROMEGAUXOXCV-UHFFFAOYSA-L,C[N+]1(CCCCCCC[N+]2(C)CCOCC2)CCOCC1.[I-].[I-],-4.08382556,-4.1839,554.289,0.169491525
C4660,CHRFQIPAIYEJEP-UHFFFAOYSA-N,CCCNC(=O)OCC(C(CC)C)(COC(=O)N)C,-3.633501683,3.3615,274.357,0.169491525
C4754,IGVRMQTYZVEVJA-UHFFFAOYSA-L,C[N+]1(CCCCCC[N+]2(C)CCOCC2)CCOCC1.[I-].[I-],-3.571242031,-4.574,540.262,0.169491525
C5004,RBOUBJPHXSVUTH-UHFFFAOYSA-N,O=c1ccc2c(c1)[nH]c1c2cc[nH]c1C.Cl,-3.383709897,3.1198,234.682,0.169491525
C5260,MMJRNJZURLUGLO-UHFFFAOYSA-N,CCCC(COC(=O)NCC(=C)C)(CO)C,-3.196089096,2.4783,229.316,0.169491525
C5602,QJQNTWZWSVBFOK-UHFFFAOYSA-L,C[N+]1(CCCCC[N+]2(C)CCOCC2)CCOCC1.[Br-].[Br-],-2.974860481,-4.9641,432.235,0.169491525
C6388,NUXWIIFYEUCZKQ-UHFFFAOYSA-N,CCCC(COC(=O)N)(COC(=O)NCC#C)C,-2.486545718,2.3387,256.298,0.169491525
C1078,XKLZIVIOZDNKEQ-FWCPINHQSA-N,CSC[S@@](=O)C[C@H](NC(=O)/C=C/c1c(C)[nH]c(=O)[nH]c1=O)CO,-1.98,0.1877,361.437,0.169491525
C7577,XKLZIVIOZDNKEQ-RVUDUMFNSA-N,CSCS(=O)C[C@@H](NC(=O)/C=C/c1c(C)[nH]c(=O)[nH]c1=O)CO,-1.684879248,0.1877,361.437,0.169491525
C9286,MMQUBQQEPRRSHO-UHFFFAOYSA-L,CC[N+](CCCc1ccc(cc1)[N+](CC)(CC)C)(CC)C.[I-].[I-],0.262552892,-1.9095,546.311,0.169491525
C9617,SUHOQUVVVLNYQR-MRVPVSSYSA-N,OC[C@H](COP(=O)(OCC[N+](C)(C)C)[O-])O,0.589690218,-0.3824,257.221,0.169491525
C25,GLDOVTGHNKAZLK-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCO,-8.3999996,6.2402,270.494,0.169811321
C71,BXWNKGSJHAJOGX-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCO,-7.2600002,5.46,242.441,0.169811321
C116,REIUXOLGHVXAEO-UHFFFAOYSA-N,CCCCCCCCCCCCCCCO,-6.3499999,5.0699,228.414,0.169811321
C138,HLZKNKRTKFSKGZ-UHFFFAOYSA-N,CCCCCCCCCCCCCCO,-6.0500002,4.6798,214.387,0.169811321
C2926,AXIPKWBIXSFROG-UHFFFAOYSA-N,CCCCCCCC[Sn](S[Sn](CCCCCCCC)(CCCCCCCC)CCCCCCCC)(CCCCCCCC)CCCCCCCC,-5.191144437,19.7736,948.79,0.169811321
C293,LQZZUXJYWNFBMV-UHFFFAOYSA-N,CCCCCCCCCCCCO,-4.6700001,3.8996,186.334,0.169811321
C4547,SJGNTKAHLOBSEZ-UHFFFAOYSA-N,CCCCC(COC(=O)N)(COC(=O)NCC)CC,-3.696383284,3.5056,274.357,0.169811321
C544,MWKFXSUHUHTGQN-UHFFFAOYSA-N,CCCCCCCCCCO,-3.6300001,3.1194,158.281,0.169811321
C722,ZWRUINPWMLAQRD-UHFFFAOYSA-N,CCCCCCCCCO,-3.01,2.7293,144.254,0.169811321
C6190,WRYLYDPHFGVWKC-UHFFFAOYSA-N,CC1=CCC(CC1)(O)C(C)C,-2.600971798,2.5037,154.249,0.169811321
C886,CTSLUCNDVMMDHG-RXMQYKEDSA-N,CC[C@H](n1c(=O)[nH]c(c(c1=O)Br)C)C,-2.52,1.5785,261.116,0.169811321
C926,KBPLFHHGFOOTCA-UHFFFAOYSA-N,CCCCCCCCO,-2.3900001,2.3392,130.228,0.169811321
C1138,BBMCTIGTTCKYKF-UHFFFAOYSA-N,CCCCCCCO,-1.8099999,1.9491,116.201,0.169811321
C1319,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,CCCCCCO,-1.24,1.559,102.175,0.169811321
C8159,SDOHGYUYKZFOOW-UHFFFAOYSA-N,OCCCCCC/N=C(/CSS(=O)(=O)O)\N,-1.219758046,2.2134,270.37,0.169811321
C8850,JQYLYGFSUFDCGW-UHFFFAOYSA-L,CC[N+](CCCNc1nc(NCCC[N+](CC)(CC)CC)nc(n1)Cl)(CC)CC.[I-].[I-],-0.444051775,-1.964,683.883,0.169811321
C8921,GLVAUDGFNGKCSF-UHFFFAOYSA-N,S=c1nc[nH]c2c1[nH]cn2,-0.346779559,1.0155,152.177,0.169811321
C9316,YFAJFUPAVXENCH-UHFFFAOYSA-L,CC[N+](CCCc1ccc(cc1)[N+](CC)(C)C)(C)C.[I-].[I-],0.28544729,-2.6897,518.258,0.169811321
C2474,NWZBFJYXRGSRGD-UHFFFAOYSA-M,CCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],-5.877445973,6.8055,372.539,0.170212766
C3233,GGHPAKFFUZUEKL-UHFFFAOYSA-M,CCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],-4.833880186,6.0253,344.486,0.170212766
C4417,UPUIQOIQVMNQAP-UHFFFAOYSA-M,CCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],-3.791010449,5.2451,316.432,0.170212766
C4709,PRUGQYWGIVNHEM-UHFFFAOYSA-N,O=c1ncc2c([nH]1)[nH]c(=O)[nH]2,-3.59715708,-1.0605,152.111,0.170212766
C7541,CRIZPXKICGBNKG-UHFFFAOYSA-N,O=c1ncc2c([nH]1)nc[nH]2,-1.713616912,-0.3538,136.111,0.170212766
C7552,XZTJQQLJJCXOLP-UHFFFAOYSA-M,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],-1.70539686,3.6847,260.326,0.170212766
C7718,BRBAEHHXGZRCBK-UHFFFAOYSA-N,OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],-1.585001271,0.1596,271.139,0.170212766
C8308,UEEYLGDMBFXUIB-UHFFFAOYSA-N,CN1CC2CCC(C1C)C2,-1.086865401,1.6745,139.238,0.170212766
C8524,UVUYSPTYWQXNLX-UHFFFAOYSA-N,C=CCN1C(=S)NCC1=O,-0.875626036,0.1558,156.206,0.170212766
C1429,VVQNEPGJFQJSBK-UHFFFAOYSA-N,COC(=O)C(=C)C,-0.80000001,0.7355,100.116,0.170212766
C8703,WFRKJMRGXGWHBM-UHFFFAOYSA-M,CCCCCCCCOS(=O)(=O)[O-].[Na+],-0.661842603,2.9045,232.273,0.170212766
C8835,DBMJMQXJHONAFJ-UHFFFAOYSA-M,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],-0.45996211,4.4649,288.379,0.170212766
C9759,BESWVQPILXAJAZ-UHFFFAOYSA-N,NC(=NCCSS(=O)(=O)O)N,0.700616928,1.2772,199.252,0.170212766
C1711,ACTIUHUUMQJHFO-UPTCCGCDSA-N,COC1=C(OC)C(=O)C(=C(C1=O)C/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)\C)\C)\C)\C)\C)\C)\C)C,-18.21769274,17.8539,863.344,0.170731707
C155,LKPLKUMXSAEKID-UHFFFAOYSA-N,Clc1c(Cl)c([N+](=O)[O-])c(c(c1Cl)Cl)Cl,-5.8200002,5.385,295.335,0.170731707
C4762,DVBJBNKEBPCGSY-UHFFFAOYSA-M,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],-3.566134859,3.4594,384.437,0.170731707
C5224,WOSKONTXASGCAJ-UHFFFAOYSA-M,S=C1[N-]C(=O)C2(C(=O)N1)C(C)CC(C2C)C.[Na+],-3.225678676,1.2591,262.304,0.170731707
C789,GTLUQRDIJWHQGF-UHFFFAOYSA-N,S=c1[nH]cnc2c1nccn2,-2.77,1.0824,164.188,0.170731707
C6119,GZNACENTEXAZDR-UHFFFAOYSA-M,CCCCCCCCCCCC[n+]1ccccc1.[I-],-2.650660586,1.899,375.331,0.170731707
C6322,YMKDRGPMQRFJGP-UHFFFAOYSA-M,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],-2.522017802,3.4594,339.986,0.170731707
C6956,UYEUUXMDVNYCAM-UHFFFAOYSA-N,O=c1[nH]c2nccnc2c(=O)[nH]1,-2.118262053,-0.9936,164.122,0.170731707
C6964,GRPRVIYRYGLIJU-UHFFFAOYSA-N,CCSCCSP(=O)(OCC)OCC,-2.111146513,3.6538,258.338,0.170731707
C7167,GKQHIYSTBXDYNQ-UHFFFAOYSA-M,CCCCCCCCCCCC[n+]1ccccc1.[Cl-],-1.984793586,1.899,283.88,0.170731707
C1159,LAOZSCRCYVBSJA-UHFFFAOYSA-N,O=C1NC(=O)NC(=O)C1(C)C,-1.74,0.0362,156.139,0.170731707
C1402,AANUQVPVSJJCRI-UHFFFAOYSA-N,Clc1cnc2c(n1)ncnc2,-0.87,1.0732,166.568,0.170731707
C1403,YAVYBQFUSWPIQK-UHFFFAOYSA-N,Clc1cnc2c(n1)cncn2,-0.87,1.0732,166.568,0.170731707
C8724,SEGLVYOGDQNDAS-UHFFFAOYSA-L,[S-]CC(=O)O[Hg]C.[Na+],-0.622500831,0.1221,328.715,0.170731707
C1554,RSBRXBZGVHQUJK-GSVOUGTGSA-N,CC[C@H]1NC(=O)NC1=O,-0.059999999,0.262,128.129,0.170731707
C9939,ARCZSDSOONGBRX-UHFFFAOYSA-N,[O-][N+](=O)NC,1.118872229,0.3116,76.0547,0.170731707
C1697,XUFQPHANEAPEMJ-UHFFFAOYSA-N,NC(=Nc1scc(n1)CSCCC(=NS(=O)(=O)N)N)N	,-2.65,3.114,337.445,0.171052632
C6873,TUQLBASXUYTTNN-UHFFFAOYSA-N,CCCNC(=O)OCC(COC(=O)N)CC,-2.164614693,2.3353,232.277,0.171052632
C7101,FDJOLVPMNUYSCM-WZHZPDAFSA-L,OC[C@H]1O[C@@H]([C@@H]([C@@H]1OP(=O)(O[C@@H](CNC(=O)CC[C@@]1(C)C2=N[C@H]([C@@H]1CC(=O)N)[C@]1(C)[N-]/C(=C(/C)\C3=N/C(=C\C4=N/C(=C\2/C)/[C@@H](CCC(=O)N)C4(C)C)/[C@H]([C@]3(C)CC(=O)N)CCC(=O)N)/[C@H]([C@]1(C)CC(=O)N)CCC(=O)N)C)[O-])O)n1cnc2c1cc(C)c(c2)C.[C-]#N.[Co+3],-2.035153591,6.71188,1355.37,0.171232877
C4198,ADAILPWNRDCXTR-UHFFFAOYSA-L,C1CCCN1.C1CCCN1.[Cl-].[Cl-].[Pt+2],-3.968440407,-4.5973,408.226,0.171428571
C5581,PVMRHHYSMYVGQV-UHFFFAOYSA-N,CNCCC12CC3CC(C2)CC(C1)C3.Cl,-2.988422921,4.0052,229.789,0.171428571
C835,NFRKUDYZEVQXTE-RXMQYKEDSA-N,CCC[C@H](Cl)C,-2.6300001,2.4138,106.594,0.171428571
C6154,RLWXDHRFFALFFF-UHFFFAOYSA-N,SCCNCCCOc1ccc(cn1)Br.Cl,-2.62389261,3.3253,327.669,0.171428571
C950,HYPRUQJUBWRVEM-UHFFFAOYSA-N,O=C1NC(=O)NC(=O)C21CCCC2,-2.3499999,0.5704,182.177,0.171428571
C6615,KGFPEHPECNYMKJ-UHFFFAOYSA-N,CNCCCC12CC3CC(C1)CC(C2O)C3.Cl,-2.335487973,3.3661,259.815,0.171428571
C7508,MCDJZKPTBCWNSJ-UHFFFAOYSA-N,CC(CS(=O)CC(C)C)C,-1.731727941,2.9128,162.293,0.171428571
C7691,REQVMPVOKUHDOZ-UHFFFAOYSA-N,OCC(CC(C)C)(CO)C,-1.602743616,1.0234,146.227,0.171428571
C7835,LGEXGKUJMFHVSY-UHFFFAOYSA-N,CNc1nc(NC)nc(n1)NC,-1.504850549,0.2157,168.2,0.171428571
C8081,MYKLQMNSFPAPLZ-UHFFFAOYSA-N,CC1=CC(=O)C(=CC1=O)C,-1.288299596,1.0308,136.148,0.171428571
C8487,IDIICHZCEIGXGB-UHFFFAOYSA-N,SC(=S)N1CCNCC1,-0.908337843,0.373,162.276,0.171428571
C1455,ISTJMQSHILQAEC-ZCFIWIBFSA-N,CC[C@H](C(C)C)O,-0.69999999,1.4133,102.175,0.171428571
C9821,QRSSTPPWTDEGJW-UHFFFAOYSA-N,NC(=N)CSS(=O)(=O)O,0.769037893,1.3392,170.211,0.171428571
C9840,PHIQHXFUZVPYII-ZCFIWIBFSA-N,O[C@@H](C[N+](C)(C)C)CC(=O)[O-],0.792632268,-1.8065,161.199,0.171428571
C9919,PKWIYNIDEDLDCJ-UHFFFAOYSA-N,Nc1[nH]nc(n1)N,1.003939493,0.1315,99.0946,0.171428571
C3779,AYXXZCZXYOGKNY-UHFFFAOYSA-N,N/C(=N\CCCCC1CCCCC1)/CSS(=O)(=O)O,-4.266475329,4.4113,308.461,0.171875
C4172,FEXLEYOXHRRAET-UHFFFAOYSA-M,CCCCCCCCC1(C)OC(=O)[N-]C1=O.[Na+],-3.988457924,2.8767,249.282,0.171875
C4886,AOPGIPYEZTWCFO-UHFFFAOYSA-M,CCCCCCCC1(C)OC(=O)[N-]C1=O.[Na+],-3.470087925,2.4866,235.255,0.171875
C5099,MFLUYHDIXUHWTL-UHFFFAOYSA-N,ON1CCN(CC1)C(CC12CC3CC(C2)CC(C1)C3)C.Cl.Cl,-3.312751251,4.468,351.355,0.171875
C5538,TVOAVZLZJXCTGE-ZJUUUORDSA-N,ClCCN(C(=O)N[C@@H]1CCCC[C@@H]1OC(=O)C)N=O,-3.018757653,2.1834,291.731,0.171875
C5591,QRKPIRZTUBAFCF-UHFFFAOYSA-N,ClCCN(C(=O)NC1CCCC=C1)N=O,-2.982871483,2.4178,231.679,0.171875
C5601,TVOAVZLZJXCTGE-NXEZZACHSA-N,ClCCN(C(=O)N[C@@H]1CCCC[C@H]1OC(=O)C)N=O,-2.97601053,2.1834,291.731,0.171875
C5634,BPALSJRJYDXLOS-UHFFFAOYSA-M,CCCCCCC1(C)OC(=O)[N-]C1=O.[Na+],-2.952150973,2.0965,221.229,0.171875
C9533,DPJRMOMPQZCRJU-UHFFFAOYSA-M,OCCc1sc[n+](c1C)Cc1cnc(nc1N)C.[Cl-].Cl,0.472031301,-1.0051,337.269,0.171875
C8947,YKQOSKADJPQZHB-RGYSVOEGSA-N,NCC[C@@H](C(=O)N[C@H]1CCNC(=O)C(NC(=O)[C@@H](CCN)NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC(C)C)CC(C)C)CCN)[C@H](O)C)NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)CCCC(CC)C)CCN,-0.311473932,1.5352,1155.43,0.172131148
C175,RIZMRRKBZQXFOY-UHFFFAOYSA-N,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-5.54,6.3065,384.476,0.172413793
C388,IIEWJVIFRVWJOD-UHFFFAOYSA-N,CCC1CCCCC1,-4.25,2.9767,112.213,0.172413793
C4545,CQDBDTSGRAWSKF-UHFFFAOYSA-N,CCCNC(=O)OCC(COC(=O)N)(CCCC)C,-3.696383284,3.5056,274.357,0.172413793
C5282,ATJFNCBLTADTPP-UHFFFAOYSA-N,CCCNC(=O)OCC(COC(=O)N)(CC)CC,-3.17498166,3.1155,260.33,0.172413793
C6321,QMTWOKBKQQYFPK-UHFFFAOYSA-N,CCCC(COC(=O)N)(COC(=O)NC=C)C,-2.522211407,2.849,244.288,0.172413793
C6945,FAPQAMNNSKCDTL-UHFFFAOYSA-N,CCC(C(CO)(CO)CC)C,-2.125635762,1.4135,160.254,0.172413793
C8062,XZWMZFQOHTWGQE-UHFFFAOYSA-N,Cc1n[nH]c(=O)[nH]c1=O,-1.306265318,-1.2334,127.101,0.172413793
C8253,KGKSTPKEAQNJJD-UHFFFAOYSA-N,CC(C#CBr)(CC)O,-1.127499923,1.5032,177.039,0.172413793
C1510,KPSSIOMAKSHJJG-UHFFFAOYSA-N,OCC(C)(C)C,-0.40000001,1.0248,88.1482,0.172413793
C8965,DMEHMWWKTXHHMO-UHFFFAOYSA-L,c1cc[n+](cc1)CC[n+]1ccccc1.[Br-].[Br-],-0.265001096,-5.0302,346.061,0.172413793
C9050,UPCYEFFISUGBRW-UHFFFAOYSA-N,CCN1C(=S)SCC1=O,-0.121104878,0.8045,161.245,0.172413793
C9198,OXQHGCWVMOLOBC-UHFFFAOYSA-N,Cc1cc(=O)c(=O)[nH][nH]1,0.134003551,-0.6284,126.113,0.172413793
C9494,UPCIBFUJJLCOQG-UHFFFAOYSA-L,CC[N+](CCN(CC[N+](CC)(C)C)C)(C)C.[Br-].[Br-],0.407561201,-4.8812,391.229,0.172413793
C1654,FBPFZTCFMRRESA-OMMKOOBNSA-N,OC[C@@H]([C@H]([C@H]([C@H](CO)O)O)O)O,1.09,-3.5854,182.172,0.172413793
C2684,JNUQEHHAXSHUMD-WVLIHFOGSA-M,CCCC(=O)Nc1c(I)cc(c(c1I)/C=C(/C(=O)[O-])\CC)I.[Na+],-5.523092553,3.8553,660.988,0.172839506
C6866,VJKUPQSHOVKBCO-ZTYBEOBUSA-N,CC(=C)[C@@H]1C2OC(=O)C1[C@]1([C@]3([C@@H]2OC(=O)[C@]23C(C1)O2)C)O.O=C1OC2[C@H](C1[C@]1(O)C[C@@H]3[C@]4([C@@]1([C@@H]2OC4=O)C)O3)C(O)(C)C,-2.167237336,-0.9292,602.583,0.172839506
C178,AFFLGGQVNFXPEV-UHFFFAOYSA-N,CCCCCCCCC=C,-5.5100002,3.923,140.266,0.173076923
C233,JRZJOMJEPLMPRA-UHFFFAOYSA-N,CCCCCCCC=C,-5.0500002,3.5329,126.239,0.173076923
C346,KWKAKUADMBZCLK-UHFFFAOYSA-N,CCCCCCC=C,-4.4400001,3.1428,112.213,0.173076923
C389,OSSQSXOTMIGBCF-UHFFFAOYSA-N,CCCCCCCC#C,-4.2399998,2.9801,124.223,0.173076923
C532,UMIPWJGWASORKV-UHFFFAOYSA-N,CCCCCCC#C,-3.6600001,2.59,110.197,0.173076923
C5497,DWDXRBSFDKWBHA-UHFFFAOYSA-N,C=CCNC(=O)OCC(COC(=O)N)(CC)CC,-3.042938795,2.8915,258.314,0.173076923
C712,RQVYBGPQFYCBGX-UHFFFAOYSA-N,CCNc1nc(NC(C)C)nc(n1)SC,-3.04,1.9916,227.33,0.173076923
C6488,IDYGRQQUWYMRTA-AATRIKPKSA-N,C/C=C/CSC(C(=O)NC)(C)C,-2.420670472,2.2112,187.302,0.173076923
C6550,IDPUKCWIGUEADI-UHFFFAOYSA-N,ClCCN(c1c[nH]c(=O)[nH]c1=O)CCCl,-2.373807027,0.3472,252.098,0.173076923
C1163,ACBMYYVZWKYLIP-UHFFFAOYSA-N,CCCCCC(O)(C)C,-1.72,2.3376,130.228,0.173076923
C1358,KRIMXCDMVRMCTC-UHFFFAOYSA-N,CCCCC(O)(C)C,-1.08,1.9475,116.201,0.173076923
C1800,SIZXNBZGPPPFHM-UHFFFAOYSA-L,O=C(Nc1c(I)cc(c(c1I)C(=O)[O-])I)CCCCC(=O)Nc1c(I)cc(c(c1I)C(=O)[O-])I.[Na+].[Na+],-9.219554443,4.3248,1183.73,0.173913043
C3947,ZZOUFPPAGDDGJX-UHFFFAOYSA-N,c1ccc2c(c1)C[NH2+]c1c(N2)cccc1.[Cl-],-4.141507631,0.8499,232.709,0.173913043
C435,AAEVYOVXGOFMJO-UHFFFAOYSA-N,CSc1nc(NC(C)C)nc(n1)NC(C)C,-4.0999999,2.3801,241.356,0.173913043
C4068,UIPBKZGYQDPIPY-UHFFFAOYSA-N,NCCCC(C(CCCCCCCCN=C(N)N)O)NC(=O)CCCCCCCCN=C(N)N,-4.065367437,5.4716,484.722,0.173913043
C4205,FVQFIRWEWAQNBZ-UHFFFAOYSA-N,CNC(CCC12CC3CC(C2)CC(C1)C3)C.Cl,-3.961111307,4.7838,257.843,0.173913043
C5152,NLQAPNFYYXMZEG-UHFFFAOYSA-N,CCCCC(COC(=O)NCC)(CO)CC,-3.277883391,2.7023,231.332,0.173913043
C5319,UDCIYVVYDCXLSX-KAMYIIQDSA-N,OCC/C(=C(/N(Cc1cnc(nc1N)C)C=O)\C)/SSCCC,-3.15135254,3.948,356.507,0.173913043
C6212,JGFZITGNFAVSKU-UHFFFAOYSA-N,CSc1c(C)cc(cc1C)O,-2.588475668,2.7309,168.256,0.173913043
C876,QMMOXUPEWRXHJS-HWKANZROSA-N,CC/C=C/C,-2.54,1.9725,70.1329,0.173913043
C7782,XULIXFLCVXWHRF-UHFFFAOYSA-N,CN1C(C)(C)CCCC1(C)C,-1.540627712,2.5972,155.28,0.173913043
C8700,UVMLHMAIUVSYOL-UHFFFAOYSA-N,CC(=CCN=C(N)N)C,-0.66781675,1.6266,127.188,0.173913043
C1562,LRHPLDYGYMQRHN-UHFFFAOYSA-N,CCCCO,0.0,0.7788,74.1216,0.173913043
C9284,PUWVNTVQJFSBDH-RYUDHWBXSA-N,ON(C(=O)C)CCC[C@@H]1NC(=O)[C@@H](NC1=O)CCCN(C(=O)C)O,0.261627844,-0.337,344.364,0.173913043
C9528,XTVOFWWZDFAMRO-UHFFFAOYSA-M,C[n+]1ccc(cc1)c1cocc1.[I-],0.466762788,-1.2249,287.097,0.173913043
C1639,HRPVXLWXLXDGHG-UHFFFAOYSA-N,NC(=O)C=C,0.95999998,0.358,71.0779,0.173913043
C1663,RWRDLPDLKQPQOW-UHFFFAOYSA-N,C1CCCN1,1.15,0.6986,71.121,0.173913043
C1761,COQAPWLZSHQTKA-MSDOJSJISA-N,O=C/C(=C\C[C@]12OC([C@H]3[C@]42Oc2c(C(=O)C4=C[C@@H](C1=O)C3)c(O)c1c(c2CC=C(C)C)OC(C=C1)(C)C)(C)C)/C,-10.05037097,5.6271,544.635,0.174311927
C9345,SQMGCPHFHQGPIF-JIOYIOPFSA-N,COC[C@@]12CN(CC)C3[C@]4([C@@H]2[C@@H](OC)[C@@H]3[C@@]2([C@@H]3[C@H]4C[C@@]([C@@H]3O)([C@H]([C@@H]2O)OC)O)O)[C@H](C[C@H]1O)OC,0.301376692,-1.8495,499.594,0.174418605
C3515,PJSNFIXEOXHFHW-UHFFFAOYSA-L,C[N+]1(CCC[N+]2(C)CCOCC2)CC2CCCC(C1)C2.[I-].[I-],-4.522566543,-3.9545,536.274,0.174603175
C4287,OXSRKPVVVMMMER-UHFFFAOYSA-N,CCCC1OC(CCC)OC(O1)CCC,-3.889494479,3.4284,216.317,0.174603175
C4475,HGWIZOCGEBLKOS-UHFFFAOYSA-N,N/C(=N\CCCC1CCCCC1)/CSS(=O)(=O)O,-3.746345201,4.0212,294.434,0.174603175
C5261,SIZKTOWSJXBSSB-UHFFFAOYSA-N,CCCCCC(COC(=O)N)(COC(=O)N)CC,-3.19542282,3.5543,260.33,0.174603175
C5374,WIAALPGBRQCFDY-UHFFFAOYSA-N,N/C(=N\CCSC1CCCCC1)/CSS(=O)(=O)O,-3.112778776,3.7266,312.472,0.174603175
C8719,UYTMLDBQFLIQJA-GQCTYLIASA-N,O/N=C/c1ccco1,-0.640880342,1.0877,111.099,0.174603175
C9257,MYVIATVLJGTBFV-UHFFFAOYSA-M,OCCc1sc[n+](c1C)Cc1cnc(nc1N)C.[Cl-],0.220684968,-1.8071,300.808,0.174603175
C4017,AAMVKUKGQPPIMG-NEPJUHHUSA-N,OC[C@@H](CN(c1c(I)c(C(=O)NC(CO)CO)c(c(c1I)N([C@H](CO)O)C(=O)C)I)C(=O)C)O,-4.100770587,-0.656,821.138,0.175
C454,DZMDPHNGKBEVRE-UHFFFAOYSA-N,CCCCCCCCl,-3.99,3.1956,134.647,0.175
C5202,VLKWQQFBFMQSNA-UHFFFAOYSA-N,CCNc1nc(NCC)nc(n1)C(F)(F)F,-3.237924259,1.9,235.21,0.175
C685,MLRVZFYXUZQSRU-UHFFFAOYSA-N,CCCCCCCl,-3.1199999,2.8055,120.62,0.175
C5430,IQPDOPNOTVECJO-XLWJZTARSA-N,ClCCN(C(=O)N[C@H]1[C@H](OC(=O)C)[C@@H](COC(=O)C)O[C@H]([C@@H]1OC(=O)C)OC)N=O,-3.080090358,0.4755,453.829,0.175
C1238,XEPMSXZCQZXKRP-UHFFFAOYSA-N,ClCCS(=O)(=O)CCl,-1.5,1.9171,177.05,0.175
C9027,GCVHYGRJLCAOGI-UHFFFAOYSA-N,S=C1CCCCN1,-0.153642416,1.4161,115.197,0.175
C9507,WSFXVOFYKCDIFC-UHFFFAOYSA-L,CC[N+](CCOCC[N+](CC)(C)C)(C)C.[Br-].[Br-],0.422286525,-4.7964,378.187,0.175
C1831,FCFNRCROJUBPLU-UYBNATROSA-N,C[C@@H]1OC(=O)C(NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@@H](OC(=O)[C@H](NC(=O)[C@H](OC(=O)[C@@H](NC1=O)C(C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C,-8.624900759,4.3161,1111.32,0.175438596
C2557,NFCRBQADEGXVDL-UHFFFAOYSA-M,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-].O,-5.72523161,3.3951,358.001,0.175438596
C635,CTMHWPIWNRWQEG-UHFFFAOYSA-N,CC1=CCCCC1,-3.27,2.5067,96.1702,0.175438596
C6616,UIJIQXGRFSPYQW-UHFFFAOYSA-N,CSc1ncnc2c1[nH]cn2,-2.334709906,1.0748,166.204,0.175438596
C7195,ZBIWEHXTTKECOE-UHFFFAOYSA-N,C#CCNC(=O)OCC(COC(=O)N)(CC)C,-1.964352836,1.9486,242.272,0.175438596
C1313,SHVCSCWHWMSGTE-UHFFFAOYSA-N,Cc1cc(=O)[nH]c(=O)[nH]1,-1.26,-0.6284,126.113,0.175438596
C8596,ZNXZGRMVNNHPCA-VIFPVBQESA-N,SCCNC(=O)CCNC(=O)[C@@H](C(CO)(C)C)O,-0.796257738,-0.3001,278.368,0.175438596
C8996,PJVJTCIRVMBVIA-UHFFFAOYSA-N,CCOP(=O)(N(C)C)C#N,-0.218634628,1.25868,162.127,0.175438596
C9301,REDUKVGSRPLFRP-UHFFFAOYSA-L,CC[N+](CCc1ccc(cc1)[N+](CC)(CC)C)(CC)C.[I-].[I-],0.273849221,-2.2996,532.285,0.175438596
C9744,KNCYXPMJDCCGSJ-UHFFFAOYSA-N,O=C1CCCC(=O)N1,0.690768944,0.1419,113.115,0.175438596
C5214,VLRAHRUEAVCNNS-UHFFFAOYSA-N,O1CCN(CC1)CCC12CC3CC(C2)CC(C1)C3.Cl,-3.230838015,3.665,285.853,0.175675676
C9226,XFZHQCMTPGWYES-UHFFFAOYSA-L,COC(=O)C1C[N+]2(CCOCC[N+]34CCC(CC3)C(C4)C(=O)OC)CCC1CC2.[I-].[I-],0.177593902,-5.0122,664.356,0.175675676
