Compound ID,InChIKey,SMILES,logS,logP,MW,similarity_scores_with_oral_bioavail_test_dataset
C2180,ZPANWZBSGMDWON-UHFFFAOYSA-N,Oc1ccc2c(c1Cc1c(O)ccc3c1cccc3)cccc2,-6.538118491,4.995,300.351,0.303030303
C2984,LDHRPGPXSCBURF-UHFFFAOYSA-N,CC(COc1ccc(cc1)C(=O)OCCCN1CCCCC1C)C,-5.128607667,4.0806,333.465,0.303030303
C282,AUKRYONWZHRJRE-UHFFFAOYSA-N,Oc1c2ccccc2cc2c1cccc2,-4.73,3.6986,194.229,0.303030303
C3339,JMHSMFKQKRUZBH-UHFFFAOYSA-N,CCCN1CCC(CC1)OC(=O)Nc1c(C)cccc1Cl,-4.689054621,4.0822,310.819,0.303030303
C417,QHTJSSMHBLGUHV-UHFFFAOYSA-N,CCC(c1ccccc1)(C)C,-4.1500001,3.3742,148.245,0.303030303
C4382,GVEHAHIPWCDIMQ-UHFFFAOYSA-N,COc1cc(cc(c1OC)OC)C(=O)C(c1ccccc1)CN1CCCC1.Cl,-3.818154227,4.5146,405.915,0.303030303
C579,YXVFYQXJAXKLAK-UHFFFAOYSA-N,Oc1ccc(cc1)c1ccccc1,-3.48,3.0592,170.207,0.303030303
C5843,RXNYJUSEXLAVNQ-UHFFFAOYSA-N,O=C(c1ccc(cc1)O)c1ccc(cc1)O,-2.819913066,2.3288,214.217,0.303030303
C5915,RMSOEGBYNWXXBG-UHFFFAOYSA-N,Oc1ccc2c(c1Cl)cccc2,-2.770475324,3.1988,178.615,0.303030303
C5918,ABFRBTDJEKZSRM-UHFFFAOYSA-N,OC(C(Cl)(Cl)Cl)c1ccccc1,-2.76880184,3.0902,225.5,0.303030303
C5959,HPRYBDMNZMRAKJ-IPZCTEOASA-N,COc1cc(/C=C/C(=O)CCN2CCN(CC2)c2ncccn2)cc(c1OC)OC.Cl,-2.74424752,3.1019,448.943,0.303030303
C7087,ODGIMMLDVSWADK-UHFFFAOYSA-N,FC(c1ccc(cc1)N)(F)F,-2.042220948,2.8688,161.124,0.303030303
C1113,XADCESSVHJOZHK-UHFFFAOYSA-N,CCOC(=O)C1(CCN(CC1)C)c1ccccc1,-1.89,2.151,247.333,0.303030303
C7573,MMBYJYAFFGKUDC-UHFFFAOYSA-N,O=C1N=C(c2c1cccc2)N,-1.687674593,0.6816,146.146,0.303030303
C7804,JPXZQMKKFWMMGK-KQYNXXCUSA-N,O[C@@H]1[C@@H](COP(=O)(OP(=O)(O)O)O)O[C@H]([C@@H]1O)n1cnc2c1[nH]cnc2=O,-1.524423518,-2.0349,428.186,0.303030303
C1296,NXXYKOUNUYWIHA-UHFFFAOYSA-N,Cc1cccc(c1O)C,-1.3099999,2.009,122.164,0.303030303
C1328,RZXMPPFPUUCRFN-UHFFFAOYSA-N,Cc1ccc(cc1)N,-1.21,2.1584,107.153,0.303030303
C8395,JXDYKVIHCLTXOP-UHFFFAOYSA-N,O=C1C(=O)Nc2c1cccc2,-0.983871053,0.9594,147.131,0.303030303
C1467,QWVGKYWNOKOFNN-UHFFFAOYSA-N,Cc1ccccc1O,-0.62,1.7006,108.138,0.303030303
C8925,UCQUAMAQHHEXGD-UHFFFAOYSA-N,CC(=O)c1ccc(c(c1)O)O,-0.340909632,1.3004,152.147,0.303030303
C1720,MSCCTZZBYHQMQJ-AZAGJHQNSA-N,C[C@@H](CCC[C@]1(C)CCc2c(O1)c(C)c(c(c2C)OC(=O)c1cccnc1)C)CCC[C@@H](CCCC(C)C)C,-13.79857364,9.7488,535.8,0.303370787
C1776,OBZHEBDUNPOCJG-SMVPYXKTSA-N,O=C(O[C@H]1CC[C@]2(C(C1(C)C)CC[C@@]1([C@@H]2C(=O)C=C2[C@@]1(C)CC[C@@]1([C@@H]2C[C@@](C)(CC1)C(=O)O)C)C)C)CCC(=O)O,-9.689760328,6.8283,570.757,0.303370787
C4349,WBDPNBDCQCWMSZ-UHFFFAOYSA-N,OC(CN1CCN2C(C1)CCc1c2cccc1)Cc1ccccc1.Cl.Cl,-3.842653191,4.3339,395.366,0.303370787
C8336,XNSAINXGIQZQOO-SRVKXCTJSA-N,O=C1CC[C@H](N1)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N)Cc1[nH]cnc1,-1.051320345,-0.4502,362.384,0.303370787
C2378,GBSIBTZJMPWWAV-UHFFFAOYSA-N,CN1CCC(CC1)(OC(=O)C(c1ccccc1)c1ccccc1)c1ccccc1.Cl,-6.061795344,5.7227,421.959,0.303571429
C3062,ZPFXAOWNKLFJDN-UHFFFAOYSA-N,CCN(CCCc1ccccc1)CCCc1ccccc1,-5.025980708,4.5739,281.435,0.303571429
C3651,RUMKATDUXZBMJB-UHFFFAOYSA-N,CN1C2CCC1CN(C2)C(c1ccccc1Cl)c1ccccc1,-4.387267621,4.0836,326.863,0.303571429
C4043,FYGJHBPMTIZVSW-UHFFFAOYSA-N,O=C(C(c1ccccc1)(CN1CCCC1)C)c1ccccc1.Cl,-4.079007507,4.6629,329.864,0.303571429
C4104,QAYGLHSZAFDOJZ-UHFFFAOYSA-N,CN1CCN(CC1)c1nc(c(o1)c1ccccc1)c1ccccc1,-4.041947778,3.7633,319.4,0.303571429
C4667,ADQDRPUFTMYUAP-UHFFFAOYSA-N,COc1ccc(cc1)C(=O)OCCCN1CCCCC1C,-3.627519382,3.0544,291.385,0.303571429
C4960,YYEAOJQVTHGSAL-UHFFFAOYSA-N,CN1CCCC(C1)OC(=O)Nc1c(C)cccc1C,-3.414564661,2.957,262.347,0.303571429
C737,OWNAXTAAAQTBSP-UHFFFAOYSA-N,O=C(NC(C)(C)C)Oc1cccc(c1)NC(=O)N(C)C,-2.9300001,3.1309,279.335,0.303571429
C5907,AOQRGHOMWDKWEI-UHFFFAOYSA-N,CCCCOc1c(OC)cccc1C(=O)OCCN(C)C.CI,-2.774510004,3.6437,437.313,0.303571429
C6169,KORVTMHAROWYHH-JXMROGBWSA-N,CN1CC2CCC(C1)N2C(=O)/C=C/c1ccccc1,-2.61295161,1.8806,256.343,0.303571429
C6231,YJWTWVLTCKLKJR-UHFFFAOYSA-N,CCCCOc1ccccc1OCC(CO)O,-2.573216935,1.5975,240.296,0.303571429
C6594,CAZLTUGTURHFIJ-UHFFFAOYSA-N,CCN1CCN(CC1C(=O)Nc1ccccc1C)CC.ON=O.ON=O,-2.347414667,2.1923,369.416,0.303571429
C1035,WSWJIZXMAUYHOE-UHFFFAOYSA-N,COCCOc1c(OC)cc(cc1OC)Cc1cnc(nc1N)N,-2.0999999,2.4366,334.37,0.303571429
C7153,LPLBKXARLUPNDA-UHFFFAOYSA-N,COc1cc(Cc2cnc(nc2N)N)cc(c1C(=O)N)OC,-1.99632442,2.2106,303.316,0.303571429
C7521,CHXQMYIAXRURDN-UHFFFAOYSA-N,NNC(Cc1cc(OC)c(c(c1)OC)OC)C,-1.724660973,2.1979,240.299,0.303571429
C7665,OOKUCEPETMEKJK-UHFFFAOYSA-N,CCCC[NH2+]C(C(c1ccccc1)O)C.[Cl-],-1.616873853,-1.524,243.773,0.303571429
C7808,VPMWDFRZSIMDKW-UHFFFAOYSA-N,COc1ccc(cc1)CC(NCC(c1ccc(c(c1)CO)O)O)C,-1.522108878,2.5382,331.406,0.303571429
C8331,POZZPXLZWADZGS-UHFFFAOYSA-M,CCCCCCC(=O)Oc1cccc(c1)[N+](C)(C)C.[Br-],-1.061257005,0.7631,344.287,0.303571429
C2161,NYFGFEHEOLLIMX-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1cccc(c1)OC)CCN1CCCCC1.Cl,-6.595771238,5.5119,477.036,0.303797468
C5729,ILMZTINRCDWCLG-UHFFFAOYSA-N,Cc1oc2c(c1)c(O)c1c(c2OCC(C[NH2+]CC(C)C)O)occc1=O.[Cl-],-2.896430157,-1.4837,397.85,0.303797468
C6622,UYOCGYKHIPHFBD-UHFFFAOYSA-N,CC1CCCCN1CCCOC(=O)c1cccnc1,-2.332526204,2.4408,262.347,0.303797468
C22,LXMQMMSGERCRSU-UHFFFAOYSA-N,FC(c1cccc(c1)C(n1cncn1)(c1ccccc1)c1ccccc1)(F)F,-8.3999996,5.1371,379.378,0.304347826
C96,SLGBZMMZGDRARJ-UHFFFAOYSA-N,c1ccc2c(c1)c1ccccc1c1c2cccc1,-6.7399998,5.1462,228.288,0.304347826
C2470,XULACPAEUUWKFX-UHFFFAOYSA-N,Clc1cc(c2cc(Cl)cc(c2O)[N+](=O)[O-])c(c(c1)[N+](=O)[O-])O,-5.880778368,4.9344,345.092,0.304347826
C2847,OSGHSYGGTOXWEY-UHFFFAOYSA-N,CC(CCNCC1CCC(CC1)CNCCC(C)C)C.Cl.Cl,-5.29068515,6.45,355.43,0.304347826
C3000,ZQMBKJWVFPOZHQ-UHFFFAOYSA-N,CN(CC(CC1(OC(c2c1cccc2)(C)C)c1ccccc1)C)C.Cl,-5.109069656,5.5853,359.933,0.304347826
C3213,FZNXAQMQVKBXDR-UHFFFAOYSA-N,CCN(CCOc1ccc2c(c1)sc(n2)N(C)C)CC.Cl.Cl,-4.855299423,4.6869,366.349,0.304347826
C3338,RBEUQTCXHILJSS-UHFFFAOYSA-N,CCCN1CCCC(C1)OC(=O)Nc1c(C)cccc1Cl,-4.689054621,4.0822,310.819,0.304347826
C3710,MCLOPXVYPGACGR-UHFFFAOYSA-N,CCCOC(=O)N1C(OC)C=Cc2c1cccc2,-4.336308746,3.1039,247.29,0.304347826
C3887,GAWAJYQYGZLYDZ-UHFFFAOYSA-N,CC(NC(=O)c1cc(Br)cc(c1O)C)C,-4.183400722,2.9922,272.138,0.304347826
C4266,NIACDRXJTWKKRD-UHFFFAOYSA-N,CCCCC(c1ccccc1)OC(=O)CCC(=O)O,-3.907583932,3.3259,264.317,0.304347826
C4328,MBEIYAXOZCKVDR-UHFFFAOYSA-N,CCC(=O)N1C2CCC1CN(C2)CCCc1ccccc1,-3.853857467,2.5802,286.412,0.304347826
C4412,SEBFKMXJBCUCAI-HKTJVKLFSA-N,OC[C@H]1Oc2ccc(cc2O[C@@H]1c1ccc(c(c1)OC)O)[C@H]1Oc2cc(O)cc(c2C(=O)[C@@H]1O)O,-3.794703257,2.3627,482.436,0.304347826
C4489,SSGLLHWEINBKAA-UHFFFAOYSA-N,CCC(c1ccccc1)(C(=O)N)CCN1CCCCC1,-3.734246236,3.3339,274.401,0.304347826
C548,UFWIBTONFRDIAS-UHFFFAOYSA-N,c1ccc2c(c1)cccc2,-3.5999999,2.8398,128.171,0.304347826
C5064,NPSSKLWIPCMJBU-UHFFFAOYSA-N,Cc1n(C)c(=O)n(c(=O)c1Br)Cc1ccccc1,-3.337899154,1.6662,309.159,0.304347826
C5244,SSOLNOMRVKKSON-UHFFFAOYSA-N,CC(/N=C(/N=C(/Nc1ccc(cc1)Cl)\N)\N)C,-3.211811196,3.2633,253.731,0.304347826
C5329,QFHJRGYAPLZITA-UHFFFAOYSA-N,OC(=O)Cc1ccc2c(c1)nc(o2)c1ccccc1,-3.14349007,3.1219,253.253,0.304347826
C5440,APKRUWBFFNIPGU-FLNCGGNMSA-N,Cn1ccn(/c/1=C/[NH+]=O)COC1CCCCCCCCCCC1.[Cl-],-3.073638882,-0.6559,357.919,0.304347826
C6166,UQLLWWBDSUHNEB-CZUORRHYSA-N,O=C(N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)COC(=O)C)CSc1ccncc1,-2.614817238,0.8042,423.463,0.304347826
C6214,HCECCXWIJRUZPU-UHFFFAOYSA-N,OC(CN1CCN(CC1)c1ccccc1)COc1ccc(cc1)C(=O)C,-2.588133899,2.454,354.443,0.304347826
C6362,PAMQYEWNNPDBLM-UHFFFAOYSA-N,CCCCOC(=O)c1ccco1,-2.498101451,2.2365,168.19,0.304347826
C6546,ROUPHMNZHLBCGO-UHFFFAOYSA-N,CN1CCCC1c1c[nH]c2c1c(Cl)ccc2,-2.375366775,3.5259,234.725,0.304347826
C6591,DVDCIQWIGOVWEX-BORNJIKYSA-M,COc1ccc(cc1)C(=O)/C(=C/C(=O)[O-])/Br.[Na+],-2.350523908,0.9066,307.073,0.304347826
C7057,JRWQAQZBEVDDQC-UHFFFAOYSA-N,Clc1ccc(cc1)N1C(=S)SCC1=O,-2.05648276,2.7697,243.733,0.304347826
C7171,ZIMGGGWCDYVHOY-PKNBQFBNSA-N,Nc1cc(nc(=N)n1O)N1CCCCC1,-1.978249033,0.9183,209.248,0.304347826
C1086,CFBYEGUGFPZCNF-UHFFFAOYSA-N,COc1ccccc1[N+](=O)[O-],-1.96,2.1266,153.135,0.304347826
C7210,WKGXYQFOCVYPAC-UHFFFAOYSA-N,NC(=O)OCC(c1ccccc1)COC(=O)N,-1.951975275,2.3614,238.24,0.304347826
C7389,RFMGRVLGGJUQTO-UHFFFAOYSA-N,CNCC(c1cc(OC)ccc1OC)C.Cl,-1.824640388,3.2196,245.746,0.304347826
C7400,UFBJCMHMOXMLKC-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(c(c1)[N+](=O)[O-])O,-1.819466074,2.255,184.106,0.304347826
C7525,AEOCXXJPGCBFJA-UHFFFAOYSA-N,CCc1nccc(c1)C(=S)N,-1.723672819,1.9785,166.243,0.304347826
C8371,RHZBRCQIKQUQHQ-UHFFFAOYSA-N,ClC(=O)CN1C(=O)c2c(C1=O)cccc2,-1.007072425,0.9859,223.613,0.304347826
C8534,CFASZFVMLVOUHC-UHFFFAOYSA-M,COc1ccc(cc1C(C[N+](C)(C)C)C)OC.[Cl-],-0.868061104,-0.4825,273.799,0.304347826
C8557,ZLAUKQRQFQGZMX-UHFFFAOYSA-N,[O-][N+](=O)c1nc(cn1CCO)C,-0.837192807,0.6152,171.154,0.304347826
C8559,GFLRGUVCYHGCGC-UHFFFAOYSA-M,COc1ccc(cc1CC([N+](C)(C)C)C)OC.[Cl-],-0.836462118,-0.655,273.799,0.304347826
C8721,PTLILCRCEWAQGA-UHFFFAOYSA-N,O=Cc1cnc(n1C)[N+](=O)[O-],-0.637858375,0.664,155.112,0.304347826
C8765,XJHWCHWUDYDOIT-JCTPKUEWSA-N,O=[NH+]/C=c/1\n(COC(C(CC)C)C)ccn1C.[Cl-],-0.562668633,-2.8946,275.775,0.304347826
C1493,JEIZLWNUBXHADF-QMMMGPOBSA-N,CC(=O)C[C@@H]1CCCCN1,-0.44999999,1.4364,141.211,0.304347826
C8935,GMYHTBNBDYNDAI-MWMYENNMSA-N,Cn1ccn(/c/1=C\[NH+]=O)COC1CCCCC1.[Cl-],-0.325773038,-2.9965,273.759,0.304347826
C9211,WCVPFJVXEXJFLB-UHFFFAOYSA-N,NCCCC(=O)N,0.152184905,0.6112,102.135,0.304347826
C9522,TXNREHWFZSEYKZ-UHFFFAOYSA-M,O=C(c1ccccc1)Oc1cccc(c1)[N+](C)(C)C.[Br-],0.446030423,0.1065,336.224,0.304347826
C9559,DVDCIQWIGOVWEX-MLBSPLJJSA-M,COc1ccc(cc1)C(=O)/C(=C\C(=O)[O-])/Br.[Na+],0.512755525,0.9066,307.073,0.304347826
C5251,NMVPEQXCMGEDNH-TZVUEUGBSA-N,O=C1[C@@H](NC(=O)/C(=N\OC(C(=O)O)(C)C)/c2csc(n2)N)[C@@H]2N1C(=C(CS2)C[n+]1ccccc1)C(=O)[O-].O.O.O.O.O,-3.205984915,-0.7107,636.652,0.304761905
C3777,HOGNMZSUBOLTHT-UHFFFAOYSA-N,CCCN1CCc2c(C1)cccc2NC(=O)c1ccc(cc1)OC,-4.268074939,3.7265,324.417,0.304878049
C2352,UFWWXJRCWHOHOQ-UHFFFAOYSA-N,CC1CCCCN1CCCOC(=O)c1ccc(cc1)OC1CCCCC1.Cl,-6.103505485,5.5593,395.963,0.305084746
C2497,SSHUEVNEGPWTJB-UHFFFAOYSA-N,Nc1ccnc(n1)N1CCN(CC1)CCC(c1ccccc1)(c1ccccc1)c1ccccc1,-5.842595707,5.1896,449.59,0.305084746
C2549,REYUZOLYIOQRIG-UHFFFAOYSA-N,CCCCCCCCCCOc1c(OC)cc(cc1OC)C(=O)N,-5.736671984,5.0225,337.454,0.305084746
C2836,UEECHQPWQHYEDE-UHFFFAOYSA-N,CC(COCC(N1CCCC1)CN(c1ccccc1)Cc1ccccc1)C.Cl.O,-5.300022335,5.5058,421.016,0.305084746
C2953,ONSQUXZPOPTSQF-UHFFFAOYSA-N,CN(CCCC1(O)c2ccccc2CCc2c1cccc2)C,-5.158694839,3.3629,295.419,0.305084746
C3869,GAGIXICTGYVZBX-UHFFFAOYSA-N,CC(C(c1ccccc1)(C(=O)N)CCN1CCCCC1)C,-4.19287623,3.5799,288.428,0.305084746
C6727,KTORKRBAIRTBCP-UHFFFAOYSA-N,OC(=O)c1nsc2c1cccc2,-2.259444101,1.9945,179.196,0.305084746
C7538,ZLYHSYOPYSDSHB-UHFFFAOYSA-N,CCOC(=O)c1cnc2n(c1=O)c(C)ccc2,-1.714560209,1.1796,232.235,0.305084746
C7818,FDMZYWCLSJXOCU-UHFFFAOYSA-N,NC1=NCC(O1)CN1CCN(CC1)c1ccccn1,-1.516383688,0.0559,261.323,0.305084746
C8223,XRAILAIVPUNDJC-UHFFFAOYSA-N,OCC(COc1ccccc1OC)(O)C,-1.156575753,0.8173,212.242,0.305084746
C9167,YCAXNWFCHTZUMD-UHFFFAOYSA-N,CCC(OC(=O)c1ccccc1)(CN(C)C)C.Cl,0.088218749,3.3757,271.783,0.305084746
C2327,OEPQVKRTPFTHNA-UHFFFAOYSA-N,Oc1c(CN2CCCCC2)cc(cc1CN1CCCCC1)C(c1ccccc1)(C)C.Br.Br,-6.146157062,7.4819,568.427,0.305555556
C199,WKRLQDKEXYKHJB-HFTRVMKXSA-N,Oc1ccc2c(c1)CC=C1[C@@H]2CC[C@]2([C@H]1CCC2=O)C,-5.2800002,3.7375,268.35,0.305555556
C1673,WKRLQDKEXYKHJB-HFTRVMKXSA-N ,Oc1ccc2c(c1)CC=C1[C@@H]2CC[C@]2([C@H]1CCC2=O)C	,-5.28,3.7375,268.35,0.305555556
C3837,WPKXQUCVSYGYFP-GQCTYLIASA-N,CCC(=O)N1C2CCC1CN(C2)C/C=C/c1cccc(c1)[N+](=O)[O-],-4.218870505,3.0922,329.394,0.305555556
C4486,PWHUBFUUJPVEOV-UHFFFAOYSA-N,O=Cc1ccccc1OCC(CN1CCN(CC1)c1ccc(c(c1)C)C)O.Cl.Cl,-3.734734906,4.2847,441.391,0.305555556
C4895,XNTLMQPDSQCANY-GDNBJRDFSA-N,CCCN1CCN(CC1)CC(=O)N/N=C\c1ccc(o1)[N+](=O)[O-],-3.464353916,1.4554,323.348,0.305555556
C5509,STIDRZRESMTQBD-UHFFFAOYSA-N,Cc1cc(C)c(c(c1C)C(=O)O)C,-3.0334993,2.6184,178.228,0.305555556
C5749,WIIZEEPFHXAUND-UHFFFAOYSA-N,COc1cc(cc(c1OC)OC)C(=O)NCc1ccc(cc1)OCCN(C)C.Cl,-2.880897409,3.7757,424.918,0.305555556
C6573,DTGGNTMERRTPLR-UHFFFAOYSA-N,NC(c1ccccc1)Cc1ccccc1,-2.360485844,3.6294,197.276,0.305555556
C1073,UMKXSOXZAXIOPJ-UHFFFAOYSA-N,Oc1ccc2c(c1)CCCC2,-1.99,2.271,148.202,0.305555556
C7415,SXNFFTJCEYBMAS-ZROIWOOFSA-N,OCCN1CCN(CC1)CC(=O)N/N=C\c1ccc(o1)[N+](=O)[O-],-1.808166935,0.0377,325.32,0.305555556
C1291,FZERHIULMFGESH-UHFFFAOYSA-N,CC(=O)Nc1ccccc1,-1.33,1.718,135.163,0.305555556
C8132,WREVVZMUNPAPOV-UHFFFAOYSA-N,Nc1cccc2c1nccc2,-1.244235554,2.3982,144.173,0.305555556
C8155,YOLLUMURPUEOJW-UHFFFAOYSA-N,CC1(CNC1)c1ccccc1,-1.22695549,1.8763,147.217,0.305555556
C8358,DPWPWRLQFGFJFI-UHFFFAOYSA-N,CN(Cc1ccccc1)CC#C,-1.026518509,1.7516,159.228,0.305555556
C8677,HESFRMMKCMMNMR-UHFFFAOYSA-N,CC[NH+](CCOC(=O)c1ccc(cc1)N)CC.COCCOC(CNC(=O)c1ccccc1OCC(=O)[O-])C[Hg].O,-0.707710938,0.7999,765.238,0.305555556
C8833,UIGLAZDLBZDVBL-UHFFFAOYSA-N,OC(c1ccccc1)C#C,-0.46204653,1.3532,132.159,0.305555556
C9524,STVVMTBJNDTZBF-VIFPVBQESA-N,OC[C@H](Cc1ccccc1)N,0.454899629,1.249,151.206,0.305555556
C6711,KTTKGQINVKPHLY-DOCRCCHOSA-N,CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1Cc1c(C2=O)c(O)c2c(c1C)cccc2O)O)O)C(=O)N)C,-2.268114812,1.1561,426.419,0.305882353
C3357,QMQBBUPJKANITL-MYXGOWFTSA-N,CCC(=O)O[C@](c1ccccc1)([C@@H](CN(C)C)C)Cc1ccccc1.Cl,-4.672025096,5.0775,375.932,0.306122449
C3760,QMQBBUPJKANITL-VNJAQMQMSA-N,CCC(=O)O[C@@](c1ccccc1)([C@H](CN(C)C)C)Cc1ccccc1.Cl,-4.280648857,5.0775,375.932,0.306122449
C3972,CWPGNVFCJOPXFB-UHFFFAOYSA-N,CC(=CCC1=C(O)c2c(C(=O)C1=O)cccc2)C,-4.124235422,3.0774,242.27,0.306122449
C4097,CNBGNNVCVSKAQZ-UHFFFAOYSA-N,CN(CCCOc1nn(c2c1cccc2)Cc1ccccc1)C,-4.047119081,3.4151,309.405,0.306122449
C4263,LWQZLQISFLBSGW-UHFFFAOYSA-N,ClC(=CCC1=C(O)c2c(C(=O)C1=O)cccc2)Cl,-3.912493514,3.4302,283.107,0.306122449
C4624,RKNDYNPDCNJBBJ-UHFFFAOYSA-N,SCCNCCCCCCOc1ccc(cn1)Cl.Cl,-3.655544479,4.3865,325.298,0.306122449
C5346,WAZZTXCZNNAQDG-UHFFFAOYSA-N,SCCNCCCCCOc1ccc(cn1)Cl.Cl,-3.137104446,3.9964,311.271,0.306122449
C5989,JLTVLLBWSZPXFN-UHFFFAOYSA-N,CCN(CCC1(c2ccccc2)C(=O)Oc2c1cccc2)CC.Cl,-2.72599577,4.4256,345.863,0.306122449
C6082,CZGIRAWWWHPJHM-UHFFFAOYSA-N,CCC(OC(=O)c1ccccc1C(=O)O)(C#C)C,-2.666957661,2.3435,246.259,0.306122449
C6311,BAFQDKPJKOLXFZ-UHFFFAOYSA-N,COP(=O)(Oc1ccc(cc1)[N+](=O)[O-])OC,-2.529030955,2.8977,247.142,0.306122449
C6663,PJNPZIYGODMAQE-UHFFFAOYSA-N,ClCc1cc(ccc1O)[N+](=O)[O-],-2.303302549,2.5624,187.58,0.306122449
C7288,AVDLFIONKHGQAP-UHFFFAOYSA-N,OC(=O)COc1ccc(cc1)[N+](=O)[O-],-1.898239932,1.5814,197.145,0.306122449
C8139,LKHWKAGQNOMUFQ-UHFFFAOYSA-N,CCCNC(COC(=O)c1ccccc1)(C)C.Cl,-1.238325832,3.8145,271.783,0.306122449
C9545,TXBGGFAHWDCORU-UHFFFAOYSA-M,CC(=O)Oc1cccc(c1)[N+](C)(C)C.[I-],0.493281269,-1.1874,321.155,0.306122449
C9807,UIKROCXWUNQSPJ-VIFPVBQESA-N,O=C1CC[C@H](N1C)c1cccnc1,0.753947292,1.3128,176.215,0.306122449
C2268,IVFHUYCFFOSCLM-UHFFFAOYSA-N,CCN(CCCn1c2ccccc2[nH]c(=O)c2c1cccc2)CC,-6.300278714,3.7769,323.432,0.306451613
C2584,OJTXPGCWXBTARX-UHFFFAOYSA-N,CCN(CCCn1c(=O)c2ccccc2[nH]c2c1cccc2)CC,-5.684367611,3.7769,323.432,0.306451613
C2601,YTCSKUDULFDUDD-UHFFFAOYSA-N,NCCCN1c2ccc(cc2Sc2c1cc(Cl)cc2)O,-5.659497421,4.7624,306.81,0.306451613
C3286,MKMDMYXUXRAIMQ-UHFFFAOYSA-N,OC(CN1CCN(CC1)c1ccccc1)COc1cc(C)ccc1C(C)C.Cl.Cl,-4.752217708,5.2872,441.434,0.306451613
C3417,FXCYKPOHYGUTNI-UHFFFAOYSA-N,CN(CC(=O)N1C(C)(C)CC(=CC1(C)C)c1ccccc1)C,-4.61325536,3.359,300.438,0.306451613
C3581,XGGVMZAOGRFJIR-UHFFFAOYSA-N,CCCN1CCC(CC1)OC(=O)Nc1c(C)cccc1C,-4.458685722,3.7372,290.401,0.306451613
C3610,AKJDEXBCRLOVTH-UHFFFAOYSA-N,OC(=O)C(CC(=O)O)(CC(=O)O)O.CCN(CCOCCOC(=O)C1(CCCC1)c1ccccc1)CC,-4.430616589,2.1515,525.589,0.306451613
C3786,VNPLYCKZIUTKJM-UHFFFAOYSA-N,COc1ccc2c(c1)[nH]c1c2ccnc1C.Cl,-4.258972698,3.8351,248.708,0.306451613
C466,LMINNBXUMGNKMM-UHFFFAOYSA-N,OC(=O)Cc1ccc2c(c1)N(C)c1c(S2)cccc1,-3.9400001,3.6112,271.334,0.306451613
C5080,AMVPMAPIOLCPIE-UHFFFAOYSA-N,COc1cccc(c1)NC(=O)CN1CCCCC1,-3.326094581,2.1305,248.321,0.306451613
C5715,HKCCFWTYDQUANZ-UHFFFAOYSA-N,CC1CCCCN1CCOCCOC(=O)c1ccccc1,-2.904569494,2.6723,291.385,0.306451613
C6851,BUCORZSTKDOEKQ-SDXDJHTJSA-N,C/N=C\1/CN(O)C(=c2c(=N1)ccc(c2)Cl)c1ccccc1,-2.175740787,1.2227,299.755,0.306451613
C7677,UDMBCSSLTHHNCD-UHTZMRCNSA-N,O[C@H]1[C@H](O)[C@H](O[C@H]1n1cnc2c1ncnc2N)COP(=O)(O)O,-1.610680176,-1.2818,347.221,0.306451613
C2543,FDOGNTWNJXHXNZ-MZIRSVLISA-N,O[C@H]([C@H](C(=O)O)O)C(=O)O.COc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCC(C)C,-5.74760462,2.615,477.59,0.306666667
C2558,SIZQOZWQHVSXMC-UHFFFAOYSA-N,COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1ccc(cc1)F.Cl,-5.724203129,6.1947,423.924,0.306666667
C2600,VVPAATLHWUDQMI-MZIRSVLISA-N,O[C@H]([C@H](C(=O)O)O)C(=O)O.COc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC=C(C)C,-5.66019207,2.5351,475.574,0.306666667
C3302,QMFPHIRQLOWTFQ-UHFFFAOYSA-N,OC(=O)C(=O)O.CCCCOc1c(OC)cccc1C(=O)NCCCN(CC)CC,-4.73950821,2.8823,426.504,0.306666667
C4069,GLSCRQYNOJCMSO-UHFFFAOYSA-N,CCC(=O)c1ccc(cc1)OCC(CN1CCN2C(C1)CCc1c2cccc1)O.Cl,-4.065076143,3.9609,430.968,0.306666667
C4145,GKOVMTHKJDWVMC-UHFFFAOYSA-N,Cc1ccc2c(c1)c(C)cc(n2)OCCCCCNCCSS(=O)(=O)O,-4.008290811,4.998,398.54,0.306666667
C4501,NZKIQIJDMKXDFV-UHFFFAOYSA-N,OC(CN1CCN(CC1)c1ccc(c(c1)C)C)COc1ccccc1C(=O)C,-3.727116825,3.0708,382.496,0.306666667
C515,PUFQVTATUTYEAL-UHFFFAOYSA-N,CCCCOc1nc2ccccc2c(c1)C(=O)NCCN(CC)CC,-3.7,3.8762,343.463,0.306666667
