Compound ID,InChIKey,SMILES,logS,logP,MW,similarity_scores_with_oral_bioavail_test_dataset
C7284,FFLPYDKLMZFJEF-UHFFFAOYSA-N,O=C(c1ccc(cc1)Cl)C=NN1CCOCC1,-1.902914722,1.7786,252.697,0.245901639
C7764,FMRGPMCASSSEHQ-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(cc1)C1NCCS1,-1.55137112,2.7818,210.253,0.245901639
C7831,NCTVMGMNIUJYIN-UHFFFAOYSA-N,OCCN1CCN=C1Nc1ncc(s1)[N+](=O)[O-],-1.509309071,0.0968,257.27,0.245901639
C2013,GPKJTRJOBQGKQK-UHFFFAOYSA-N,CCN(CCCC(Nc1c2cc(OC)ccc2nc2c1ccc(c2)Cl)C)CC,-7.131315398,6.0454,399.957,0.246153846
C3559,XJEARRIWKFUKML-YYNYCHCGSA-N,CN(C(=O)C1(CC[C@H](c2c1cccc2)[NH+](C)C)c1ccccc1)C.[Cl-],-4.475804313,-0.9557,358.905,0.246153846
C3560,XJEARRIWKFUKML-GNGUGDOWSA-N,CN(C(=O)[C@]1(CC[C@H](c2c1cccc2)[NH+](C)C)c1ccccc1)C.[Cl-],-4.475804313,-0.9557,358.905,0.246153846
C4742,RBBYLCGCSMGUJB-UHFFFAOYSA-N,CCC(C(c1ccccc1)(c1ccccc1)CC[NH+]1CCOCC1)O.[Cl-],-3.579041428,0.622,375.932,0.246153846
C4758,CBEQULMOCCWAQT-WOJGMQOQSA-N,Cc1ccc(cc1)/C(=C\CN1CCCC1)/c1ccccn1,-3.570417833,3.8554,278.391,0.246153846
C5939,ZQMKOOCHXJRCFG-UHFFFAOYSA-N,Brc1ccc2c(c1)N(C(=O)CC(=N2)N)c1ccccc1,-2.759845447,3.7071,330.179,0.246153846
C6123,XDWLRMBWIWKFNC-HNQUOIGGSA-N,Nc1ccc(nn1)/C=C/c1ccc(o1)[N+](=O)[O-],-2.64943963,2.8348,232.196,0.246153846
C7271,IWTFDHOAOPEINT-UHFFFAOYSA-N,COc1ccc(cc1)Cn1cc(F)c(=O)[nH]c1=O,-1.913895433,0.7326,250.226,0.246153846
C7347,AHZOOTGUHLEJCG-UHFFFAOYSA-N,NC(=N)c1ccc(cc1)Nc1ccc(cc1)C(=N)N.Cl.Cl,-1.845131336,5.2754,326.224,0.246153846
C8281,HBSCPBXJXNOCOA-UHFFFAOYSA-N,CC1NCCOC1c1ccccc1.Clc1[nH]c2c(n1)n(C)c(=O)n(c2=O)C,-1.105988114,1.6785,391.852,0.246153846
C150,OLWXRKNZPGNRLT-UHFFFAOYSA-N,CCCCCC(=O)OCN1C(=O)NC(C1=O)(c1ccccc1)c1ccccc1,-5.8899999,3.8297,380.437,0.246376812
C3156,RWEBLMZDYLQGAJ-UHFFFAOYSA-N,C[NH+](CCn1c2ccccc2c2c1cc(Cl)cc2)C.[Cl-],-4.916255984,-0.4036,309.234,0.246376812
C3293,VCCZBYPHZRWKFY-UHFFFAOYSA-N,O=C1CN2CC(OC2(c2c(N1)ccc(c2)Cl)c1ccccc1)C,-4.744604806,3.2898,328.793,0.246376812
C3652,NYOXUFIGYAMVOL-VAWYXSNFSA-N,CCCCCOc1ccc(cc1)/C=C(/C(=O)NO)\C,-4.387088145,3.5552,263.332,0.246376812
C3838,GXGLAIVPXZPYBU-FNORWQNLSA-N,CCC(=O)N1C2CCC1CN(C2)C/C=C/c1ccccc1[N+](=O)[O-],-4.218870505,3.0922,329.394,0.246376812
C430,YSEMEGXOKULCML-UHFFFAOYSA-N,CCn1c2ncccc2c(=O)n(c2c1nc(Cl)cc2)C,-4.1100001,2.5187,288.732,0.246376812
C4317,VHBFFQKBGNRLFZ-UHFFFAOYSA-N,O=c1cc(oc2c1cccc2)c1ccccc1,-3.862243562,3.46,222.239,0.246376812
C4395,NMRDXFFPHGFGSX-UHFFFAOYSA-N,CCc1cc2=C(NCC(=O)N=c2s1)c1ccccc1,-3.8086771,0.9808,270.349,0.246376812
C6267,JQKHJQJVKRFMCO-SNAWJCMRSA-N,OCc1cccc(n1)/C=C/c1ccc(o1)[N+](=O)[O-],-2.556461275,2.7687,246.219,0.246376812
C62,QQODLKZGRKWIFG-ZAAXVRCTSA-N,N#C[C@@H](c1ccc(c(c1)Oc1ccccc1)F)OC(=O)[C@H]1[C@@H](C1(C)C)C=C(Cl)Cl,-7.3400002,6.31708,434.288,0.246575342
C2329,BSMUOLWVMZUZON-MUCZFFFMSA-N,CCCCCOc1cccc(c1)NC(=O)O[C@@H]1CCCC[C@H]1[NH+]1CCCC1.[Cl-],-6.145476528,2.4402,410.978,0.246575342
C2661,PYSOHOOUXFWCFF-UHFFFAOYSA-N,COc1ccc2c(c1CN1CCCCC1)oc1c(c2=O)cccc1,-5.558537514,3.8786,323.386,0.246575342
C2765,OPLUFIYYYJLGSI-UHFFFAOYSA-N,COc1cc2c(cc1OC)CC([NH+](C2CCc1ccc(cc1)Cl)C)C.[Br-],-5.416360793,2.0636,440.802,0.246575342
C3098,XQABLDBORQXLQH-UHFFFAOYSA-N,OC(=O)C(=O)[O-].COc1cccc2c1n(CCC[NH+](C)C)c1c2cccc1,-4.990109175,0.1586,372.415,0.246575342
C3173,YOCBPCQZXRQJFU-UHFFFAOYSA-N,COc1cc(OC)c(cc1C(=O)CCC(=O)O)C1CCCCC1,-4.897146155,3.799,320.38,0.246575342
C3442,RMXSRHKGELWALP-YLFUTEQJSA-N,OC(=O)C(=O)[O-].CCCC/C=[NH+]/CCNC(=O)c1cccc(c1OCCC)OC,-4.587972393,-0.2328,410.461,0.246575342
C3477,CVMNGQUKPNSVQJ-UHFFFAOYSA-N,ONC(=O)C=Cc1ccc(c(c1)Cl)OCCC(C)C,-4.554762463,3.6744,283.751,0.246575342
C405,HOQADATXFBOEGG-OAQYLSRUSA-N,CCO[P@@](=S)(Oc1ccccc1C(=O)OC(C)C)NC(C)C,-4.1900001,4.9311,345.394,0.246575342
C4782,KYRVNWMVYQXFEU-UHFFFAOYSA-N,COC(=O)Nc1nc2c([nH]1)cc(cc2)C(=O)c1cccs1,-3.555783955,3.1067,301.32,0.246575342
C5641,HSUGRBWQSSZJOP-RTWAWAEBSA-N,COc1ccc(cc1)[C@@H]1Sc2ccccc2N(C(=O)[C@@H]1OC(=O)C)CCN(C)C,-2.950092526,3.4335,414.518,0.246575342
C5962,JSIPUEXTEYSZGQ-UHFFFAOYSA-N,COc1cc(cc(c1OC)OC)C(=O)Nc1ncccc1C,-2.743288587,2.7411,302.325,0.246575342
C2324,FIFASUIQVWVKCG-BTJKTKAUSA-N,CN1CC[NH+](CC1)C1Cc2ccccc2Sc2c1cc(cc2)[N+](=O)[O-].[O-]C(=O)/C=C\C(=O)O,-6.162962495,2.5809,471.526,0.246753247
C4373,WKDGHNKIZHDFPJ-UHFFFAOYSA-N,CC(=O)OC(CN1CCN(CC1)c1ccccc1)COc1ccccc1C(=O)C.Cl.Cl,-3.825827861,4.6288,469.401,0.246753247
C6167,XGVJWXAYKUHDOO-DANNLKNASA-N,O[C@H]1C=C2CCN3[C@H]2[C@@H]([C@@H]1O)c1cc2OCOc2cc1C3,-2.613074174,0.6865,287.31,0.246753247
C6560,JCDVXGPHXXODML-UHFFFAOYSA-N,N/C(=N\CCCOCc1ccccc1)/CSS(=O)(=O)O,-2.366260689,3.2676,318.412,0.246753247
C7064,BRHCJSYLVUWFLP-UHFFFAOYSA-N,CCOC(=O)Cc1ccc(cc1)C(=O)N1CCC2CC1N(C)C2,-2.054633644,1.7917,316.395,0.246753247
C3095,RYDYQFGNLBBCKP-XMMWENQYSA-N,OC(=O)C(=O)[O-].CCOc1c(OC)cccc1C(=O)NCCO/[NH+]=C(/CC)\C,-4.993951035,-1.0814,398.408,0.24691358
C5537,TVZCRIROJQEVOT-CABCVRRESA-N,N#Cc1ccc2c(c1)[C@@H](N1CCCC1=O)[C@@H](C(O2)(C)C)O,-3.018959319,1.69158,286.326,0.24691358
C2709,ITJJTERMXJOUEE-UHFFFAOYSA-N,CCOC(=O)COc1cc(OCC(=O)OCC)c2c(c1)oc(cc2=O)c1ccccc1,-5.496299666,3.3438,426.416,0.247058824
C3410,DZDWZZVVAPKKJA-UHFFFAOYSA-M,CC1(C)C2CCC(C1C2)CCOCC[N+]1(CCOCC1)Cc1ccccc1.[Br-],-4.618170001,1.4754,452.468,0.247058824
C5139,ACFSLNOJYWCHEO-UHFFFAOYSA-N,OCCN1CCN(CC1)CC(COc1c(ccc(c1C(=O)OC)C)C(C)C)O,-3.284306346,1.1304,394.505,0.247058824
C3227,PZUKSYIIPYFJAB-UHFFFAOYSA-N,Cc1cc(OCCCCCCN2CSCC2)nc2c1cccc2.Cl.Cl,-4.840073809,6.0306,403.409,0.247191011
C3251,KLZXYEFMBIATFN-UHFFFAOYSA-N,Cc1ccc2c(c1)c(C)cc(n2)OCCCCCN1CSCC1,-4.801487807,4.3449,330.488,0.247191011
C3473,DXKCLYVLUMBHOG-MERLXDPCSA-N,O[C@H]([C@H](C(=O)O)O)C(=O)O.O[C@H]([C@H](C(=O)O)O)C(=O)O.O[C@H]([C@H](C(=O)O)O)C(=O)O.CCC(=O)OC1(CC(C)N(CC1C)CCCN1CCN(CC1)C)c1ccccc1.O,-4.561055444,-3.4155,869.861,0.24742268
C1737,YKSGNOMLAIJTLT-UHFFFAOYSA-N,O=C1c2ccccc2c2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)c2c(C1=O)cccc2,-11.51331275,8.16,456.49,0.25
C1770,RVVVMCHNTQXDPI-UHFFFAOYSA-N,CC(c1cc(Cc2cc(cc(c2O)C(C)(C)C)C(C)C)c(c(c1)C(C)(C)C)O)C,-9.868394839,7.5304,396.605,0.25
C1797,RMIXHJPMNBXMBU-QIIXEHPYSA-N,C[C@@H]1C[C@H]2CC[C@H](O2)[C@H](C)C(=O)O[C@@H](C)C[C@@H]2CC[C@@H](O2)[C@@H](C)C(=O)O[C@@H](C[C@@H]2O[C@H]([C@@H](C(=O)O[C@H](C[C@H]3O[C@@H]([C@H](C(=O)O1)C)CC3)C)C)CC2)C,-9.24760863,6.022,736.929,0.25
C1807,SJRYSBPDUOVODQ-UHFFFAOYSA-N,COc1ccc(cc1)C(=Cc1ccc(cc1)C(=N)N)c1ccc(cc1)OC.Cl,-8.967076424,6.1788,394.894,0.25
C1847,ZAWVEQPFRDHWIY-UHFFFAOYSA-N,Clc1ccc(c(c1)Cl)CNCC1CCC(CC1)CNCc1ccc(cc1Cl)Cl.Cl.Cl,-8.436839231,9.3718,533.189,0.25
C1854,CNEOZRIZTKXNDU-UHFFFAOYSA-N,[O-]C(=O)C(=O)[O-].Clc1cccc(c1)C1(CC[NH+](CC1)C(CCC(=O)c1ccccc1)F)C(=O)[NH+]1CCCC1,-8.372515236,2.0451,547.015,0.25
C1858,PZHBZYPUUCYOIA-UHFFFAOYSA-N,CN(c1ccc2c(c1)cccc2)C(=S)Oc1ccc2c(c1)cccc2,-8.313139462,5.7931,343.441,0.25
C60,IUTPYMGCWINGEY-UHFFFAOYSA-N,Clc1cc(Cl)c(cc1c1ccc(c(c1)Cl)Cl)Cl,-7.3899999,6.6206,326.433,0.25
C1967,RMDLIKZXAIGBEJ-UHFFFAOYSA-N,Clc1ccc2c(c1)C1(CCC(CC1)N(C)C)c1ccccc1C=C2.Cl,-7.369156695,6.4161,374.347,0.25
C68,VTLYHLREPCPDKX-UHFFFAOYSA-N,Clc1c(Cl)cccc1c1cccc(c1Cl)Cl,-7.2800002,5.9672,291.988,0.25
C2022,VZLSHAUEBAEMHM-UHFFFAOYSA-N,COc1cc(NC(CCCN(C)C)C)c2c(c1)cc1c(n2)ccc(c1)Cl,-7.099144977,5.2652,371.904,0.25
C2031,XNWKPZJCRBUXIU-UHFFFAOYSA-N,CC1CCCC(C1)NCC1CCC(CC1)CNC1CCCC(C1)C.CC(=O)O.CC(=O)O,-7.063328593,6.093,454.686,0.25
C2044,SUZZKNCPUCQBBP-UHFFFAOYSA-N,ClCCN(c1ccc(cc1)OC(=O)c1cccc(c1)Br)CCCl,-7.025872618,4.9523,417.124,0.25
C85,GYMFBYTZOGMSQJ-UHFFFAOYSA-N,Cc1ccc2c(c1)cc1c(c2)cccc1,-6.96,4.3014,192.256,0.25
C88,ZXAGXLDEMUNQSH-UHFFFAOYSA-N,CCc1ccc2c(c1)cc1c(c2)cccc1,-6.8899999,4.5554,206.282,0.25
C2093,TZLVOSZIPXICJI-UHFFFAOYSA-N,ClCCN(c1ccc(cc1)OC(=O)c1c(C)cccc1C)CCCl,-6.829816302,4.8066,366.282,0.25
C2094,UPHWVVKYDQHTCF-UHFFFAOYSA-N,CC(=O)O.CCCCCCCCCCCCCCCCCCN,-6.829526532,6.9978,329.561,0.25
C2136,JIOPMQJPYHJGJA-UHFFFAOYSA-N,CCCCC1=CC(N(C(C1)(C)C)C(=O)CN(Cc1ccccc1)C)(C)C,-6.699645307,4.9624,356.545,0.25
C2140,WBERNRVMJQYKKR-UHFFFAOYSA-N,CN(c1ccc(cc1)Nc1c2ccccc2nc2c1cccc2)C,-6.689924547,5.2706,313.396,0.25
C2170,YSMRWXYRXBRSND-UHFFFAOYSA-N,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,-6.557682892,6.2567,368.363,0.25
C2189,DRQHMYYWGQFHOV-UHFFFAOYSA-N,CC(=CCC(c1cccc2c1cccc2)(C(=O)N)CCN1CCCCC1)C,-6.516413859,5.4334,364.524,0.25
C2305,JPPQVFOALJMRFH-UHFFFAOYSA-N,Clc1ccc(nc1)SCCCCCCCCCCN1CSCC1.Cl.Cl,-6.202108649,7.4961,445.941,0.25
C2326,CEUUNELRXHVARR-UHFFFAOYSA-N,C1CCC(CC1)CNC1CCC(CC1)NCC1CCCCC1.CC(=O)O.CC(=O)O,-6.155847342,5.601,426.633,0.25
C2334,LBVWPKTYUAVUEG-UHFFFAOYSA-N,OS(=O)(=O)SCCNc1c2ccccc2nc2c1cccc2,-6.136886819,4.4897,334.413,0.25
C2409,HOCKJJPTFSEXEJ-UHFFFAOYSA-N,CC(=CCC(c1cccc2c1cccc2)(C(=O)N)CCN1CCCC1)C,-5.995692207,5.0433,350.497,0.25
C2451,JBWMXRJDMMPGCX-UHFFFAOYSA-N,CCCCCCCOc1ccccc1NC(=O)OC(C[NH+](CC)CC)C.[Cl-],-5.909404438,0.9745,400.983,0.25
C2545,MARGMYHNEQURTE-UHFFFAOYSA-N,CCC(C(c1ccccc1)(c1ccccc1)CC([NH+](C)C)C)OC(=O)CC.[Cl-],-5.745435069,0.6316,403.985,0.25
C2592,XAXZRLRPMYYALI-UHFFFAOYSA-N,Clc1ccc2c(c1)c(C)cc(n2)SCCCCCN1CSCC1.Cl.Cl,-5.672989305,7.0072,439.894,0.25
C2644,BJFPXELCDQCHFX-UHFFFAOYSA-N,CCN(CCC(c1cccc2c1cccc2)(C(=O)N)CC=C(C)C)C,-5.585069586,4.9613,338.486,0.25
C2706,HSTXHXGDIVZVPT-UHFFFAOYSA-N,C[S+](Cc1ccccc1)Cc1ccccc1.[O-][N+](=O)[O-],-5.49782638,3.919,291.365,0.25
C2741,ACAOEWIACGUWHC-UHFFFAOYSA-N,CC[NH+](CCNC(=O)C1c2ccccc2c2c1cccc2)CC.[Cl-],-5.447766676,-0.7653,344.878,0.25
C2769,XVDWCNBDFUXCCB-UHFFFAOYSA-N,CNCCCC1(CC(c2c1cccc2)(C)C)c1ccccc1.Cl,-5.41118813,5.8465,329.907,0.25
C2828,QDADJNJFPRLXTP-UHFFFAOYSA-M,CCCCCc1cc[n+](cc1)C(c1ccccc1)c1ccccc1.[Br-],-5.31254567,2.3485,396.363,0.25
C2852,ACRMUSVWIFZVSM-JTHHODAVSA-N,C[C@@H](C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1)CN1CCOCC1.O[C@H]([C@H](C(=O)O)O)C(=O)O,-5.285796704,1.3166,542.621,0.25
C2860,QKFLGVMNZNYMOH-UHFFFAOYSA-N,NC1CCC2(C1)c1ccccc1C=Cc1c2cccc1.Cl,-5.275305507,5.47,297.822,0.25
C2904,KDOPUKOTJDLFQA-UHFFFAOYSA-N,CCOC(=O)Cc1ccc2c(c1)nc(s2)c1ccccc1,-5.222880086,4.0689,297.372,0.25
C212,AUYYCJSJGJYCDS-GFCCVEGCSA-N,OC(=O)[C@@H](Cc1cc(I)c(c(c1)I)Oc1ccc(c(c1)I)O)N,-5.2199998,4.653,650.973,0.25
C2910,AUYYCJSJGJYCDS-LBPRGKRZSA-N,OC(=O)[C@H](Cc1cc(I)c(c(c1)I)Oc1ccc(c(c1)I)O)N,-5.216089848,4.653,650.973,0.25
C2920,WBJWBGGFIDYPPO-UHFFFAOYSA-N,COc1ccc2c(c1)n(CC[NH+](C)C)c1c2ccc(c1)Cl.[Cl-],-5.198094211,-0.395,339.259,0.25
C2964,BPGOVPPTXCAFFA-UHFFFAOYSA-N,CCN(CCCNc1nc(c(o1)c1ccccc1)c1ccccc1)CC,-5.147220495,5.2254,349.469,0.25
C2968,INUNXTSAACVKJS-NRFANRHFSA-N,C[C@H](C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1)CN1CCOCC1,-5.145180917,3.4392,392.534,0.25
C2969,INUNXTSAACVKJS-OAQYLSRUSA-N,C[C@@H](C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1)CN1CCOCC1,-5.144717505,3.4392,392.534,0.25
C2988,WIILDCMHDCIZQR-UHFFFAOYSA-N,Clc1ccc(nc1)SCCCCCCCCN1CCSC1.Cl,-5.125035151,5.9139,381.427,0.25
C3034,VMTAWEDBJXZUHA-SYRJXDITSA-N,C/C=C/C(c1ccccc1)(c1ccccc1)CC([NH+](C)C)C.[Cl-],-5.068148991,0.4759,329.907,0.25
C3111,JODMGWMPQPXDHV-UHFFFAOYSA-N,CN1C2CCC1CC(C2)OC(=O)C(=C)c1ccc(cc1)C(F)(F)F.CN1C2CCC1CC(C2)OC(=O)C(=C)c1ccc(cc1)C(F)(F)F.CN1C2CCC1CC(C2)OC(=O)C(=C)c1ccc(cc1)C(F)(F)F.CN1C2CCC1CC(C2)OC(=O)C(=C)c1ccc(cc1)C(F)(F)F.O,-4.971126841,15.2353,1375.42,0.25
C240,UJOBWOGCFQCDNV-UHFFFAOYSA-N,c1ccc2c(c1)[nH]c1c2cccc1,-4.9699998,3.3211,167.207,0.25
C243,NFDFQCUYFHCNBW-SCGPFSFSSA-N,C/C=C(/C(=C/C)/c1ccc(cc1)O)\c1ccc(cc1)O,-4.9499998,4.6046,266.334,0.25
C3159,LDCQHCJYFHPEJN-UHFFFAOYSA-N,COc1cc2c(cc1OC)CC[NH+](C2CCc1cccc(c1)Cl)C.[Cl-],-4.912186855,1.6751,382.324,0.25
C3175,YIDJSSCLYWZDHK-UHFFFAOYSA-N,OC(=O)C(=O)O.CCC(=O)N(c1ccccc1)C(CN1CCN(CC1)c1ccccc1)C.CCC(=O)N(c1ccccc1)C(CN1CCN(CC1)c1ccccc1)C,-4.890685047,6.442,793.005,0.25
C3200,SOWYPVBHAZDFPZ-UHFFFAOYSA-N,OC(=O)C(Cc1c(C)n(c2c1cccc2)Cc1ccccc1)N,-4.869994296,3.6527,308.374,0.25
C3219,GQGPESHGTUQISM-UHFFFAOYSA-N,[O-][N+](=O)O.[O-][N+](=O)O.CCCCN1CCN(CC1(C)C(=O)Nc1ccccc1)CCCC,-4.846170101,3.9014,457.521,0.25
C3234,ZJJHSYPKCVNRKD-UHFFFAOYSA-N,C(CCSc1ccc2c(n1)cccc2)CCCN1CSCC1.Cl.Cl,-4.831225409,6.4355,405.448,0.25
C3288,MEGRETRVTYTRSM-UHFFFAOYSA-N,ClCCN(c1cc(ccc1C)C(=O)NCC)CCCl,-4.750985579,3.4196,303.227,0.25
C3305,FTLDJPRFCGDUFH-UHFFFAOYSA-N,OCCN(CC(=O)N(C(Cc1ccccc1)(C)C)C)CC(=O)N(C(Cc1ccccc1)(C)C)C,-4.737349421,3.2401,467.643,0.25
C3350,HTAUUADKDLLMRU-UHFFFAOYSA-N,CCOP(=O)(N1CCCC1=O)Cc1ccc(cc1)c1nc2c(s1)cccc2,-4.681155576,5.2532,400.431,0.25
C3374,KMGARVOVYXNAOF-UHFFFAOYSA-N,CN1CCC(CC1)n1[nH]c(c(c1=O)Cc1ccccc1)c1ccccc1,-4.659636824,3.6388,347.453,0.25
C3383,ZRZNJUXESFHSIO-JKZASVEESA-N,OCC(=O)O[C@@H]1C[C@@](C)(C=C)[C@@H](O)[C@@H](C23[C@H](C1(C)[C@H](C)CC2)C(=O)CC3)C,-4.647330882,2.8852,378.502,0.25
C307,ZZLCFHIKESPLTH-UHFFFAOYSA-N,Cc1ccc(cc1)c1ccccc1,-4.6199999,3.662,168.234,0.25
C310,HTTLBYITFHMYFK-UHFFFAOYSA-N,O=c1oc(nc2c1cccc2)c1ccccc1,-4.6100001,2.855,223.227,0.25
C3424,SZIOUVHAMOMVLJ-UHFFFAOYSA-N,Clc1ccc(nc1)SCCCCCCCN1CCSC1.Cl,-4.606087109,5.5238,367.4,0.25
C3433,KNBRWWCHBRQLNY-UHFFFAOYSA-N,S=C(N1CCCCC1)SSC(=S)N1CCCCC1,-4.597619849,3.7852,320.561,0.25
C3487,NSSKAGXFUVOOHA-UHFFFAOYSA-N,CCOc1c(OC)cccc1C(=O)OCC[NH+]1CCCCC1.[Cl-],-4.547807533,-0.1073,343.846,0.25
C3523,QWAGALBSTFENEE-UHFFFAOYSA-N,Nc1cccc2c1nc1ccccc1c2,-4.512066743,3.5514,194.232,0.25
C3567,TZBJGXHYKVUXJN-UHFFFAOYSA-N,Oc1ccc(cc1)c1coc2c(c1=O)c(O)cc(c2)O,-4.469096211,2.5768,270.237,0.25
C355,QHXDTLYEHWXDSO-UHFFFAOYSA-N,CCN(c1nc(nc(n1)Cl)N(CC)CC)CC,-4.4099998,2.2174,257.763,0.25
C3636,XLBIBBZXLMYSFF-UHFFFAOYSA-M,O=C(C1c2ccccc2Oc2c1cccc2)OCC[N+](C(C)C)(C(C)C)C.[Br-],-4.402223611,1.7348,448.393,0.25
C360,IYYZUPMFVPLQIF-UHFFFAOYSA-N,c1ccc2c(c1)sc1c2cccc1,-4.3800001,4.0545,184.257,0.25
C3716,HVFQJWGYVXKLTE-UHFFFAOYSA-N,OC(=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,-4.329034587,3.4224,258.117,0.25
C3730,LETUJYJJIASUKQ-UHFFFAOYSA-N,C(CCN1CSCC1)CCSc1ccc2c(n1)cccc2.Cl.Cl,-4.313881634,6.0454,391.422,0.25
C373,ZUOUZKKEUPVFJK-UHFFFAOYSA-N,c1ccc(cc1)c1ccccc1,-4.3099999,3.3536,154.208,0.25
C3836,WRILSPHRDWMEMQ-ONEGZZNKSA-N,CCC(=O)N1C2CCC1CN(C2)C/C=C/c1ccc(cc1)[N+](=O)[O-],-4.218870505,3.0922,329.394,0.25
C3839,ASEVFPLMGHLBMI-RANVTSCRSA-N,OC(=O)C(=O)[O-].CCCCOc1c(OC)cccc1C(=O)NCCO/[NH+]=C(/CC)\C,-4.218264707,-0.3012,426.461,0.25
C3854,FUKGUAVFRQEKLQ-UHFFFAOYSA-N,CCCOc1c(ccc(c1C(=O)O)C)C(C)C,-4.203222223,3.6054,236.307,0.25
C421,APQSQLNWAIULLK-UHFFFAOYSA-N,Cc1ccc(c2c1cccc2)C,-4.1399999,3.4566,156.224,0.25
C4009,FDTSMJLKASTENG-UHFFFAOYSA-N,CCC(=O)C(C(C[NH+](C)C)C)(c1ccccc1)c1ccccc1.[Br-],-4.107171022,-0.2636,390.357,0.25
C4027,BRSYMLUWFHEDPI-UHFFFAOYSA-N,NC(=O)C1(OC1Cl)c1ccc(c(c1Cl)Cl)Cl,-4.091095863,3.6228,300.953,0.25
C4033,DMNHYFOROKQPHR-UHFFFAOYSA-N,Clc1ccc(nc1)SCCCCCCN1CSCC1.Cl,-4.085824317,5.1337,353.374,0.25
C439,SWJPEBQEEAHIGZ-UHFFFAOYSA-N,Brc1ccc(cc1)Br,-4.0700002,3.2116,235.904,0.25
C4076,LRMYMYHAGWQOEO-UHFFFAOYSA-N,CCCC1(CCN(C1)CCc1ccc(cc1)O)c1cccc(c1)O,-4.060700509,4.022,325.445,0.25
C4088,ZLZWUOKDFLNZFV-UHFFFAOYSA-N,CCC(=O)C(C(C[NH+](C)C)C)(c1ccccc1)c1ccccc1.[Cl-],-4.054664546,-0.2636,345.906,0.25
C4090,QOVTVIYTBRHADL-UHFFFAOYSA-N,ClC(=C(c1cc(N)c(cc1S(=O)(=O)N)S(=O)(=O)N)Cl)Cl,-4.054303291,5.0495,380.656,0.25
C446,GWQSENYKCGJTRI-UHFFFAOYSA-N,Clc1ccc(cc1)I,-4.0300002,2.9446,238.453,0.25
C4126,BXRQFVDIGIQZHQ-UHFFFAOYSA-M,Clc1ccccc1C[N+]12CCCC(CC1)CC2.[Cl-],-4.022161404,0.8234,286.24,0.25
C4183,ITDDTOSAIBLWDV-UHFFFAOYSA-N,C=CCc1cccc(c1OCC(CO)O)Br,-3.978106445,1.9096,287.15,0.25
C4244,NZVQLVGOZRELTG-UHFFFAOYSA-N,COc1c2c(=O)cc(oc2cc2c1cco2)C,-3.93061656,2.8562,230.216,0.25
C4362,YMVWGSQGCWCDGW-UHFFFAOYSA-N,CN(CCCNc1c2ccccc2nc2c1c(ccc2)[N+](=O)[O-])C,-3.836657612,4.256,324.377,0.25
C4401,GMRUSNUZAOUIJR-UHFFFAOYSA-N,Cc1cc(OCCCCN2CSCC2)nc2c1cccc2.Cl.Cl,-3.804323428,5.2504,375.356,0.25
C4415,BJCWIQWIQDDOBQ-UHFFFAOYSA-M,c1ccc(cc1)CN(Cc1ccccc1)/C=C/C=C/C=[N+](Cc1ccccc1)Cc1ccccc1.[Cl-],-3.791468754,4.2464,493.082,0.25
C503,DCUJJWWUNKIJPH-UHFFFAOYSA-N,Clc1cccc(n1)C(Cl)(Cl)Cl,-3.76,3.5617,230.907,0.25
C4453,WSYXBHSXXTWQIB-UHFFFAOYSA-N,CC[NH+](CCOC(=O)C1CCCc2c1cccc2)CC.[Cl-],-3.759946476,-1.4216,311.847,0.25
C4462,JJLGTRNWSYAQKN-UHFFFAOYSA-N,CC(C(c1ccccc1)(c1ccccc1)C#N)C[NH+](C)C.[Cl-],-3.756174262,-0.71912,314.852,0.25
C4484,HBRNMIYLJIXXEE-UHFFFAOYSA-N,CC(=O)O.CCCCCCCCCCCCN,-3.735710405,4.6572,245.401,0.25
C4544,UQZKHTHEHKIDHJ-POCMBTLOSA-N,C[NH+]([C@@H]1CC[C@@](c2c1cccc2)(C(=O)N)c1ccccc1)C.[Cl-],-3.696817356,-0.8583,330.852,0.25
C4608,OHXHEMDRMDVRBI-VQHVLOKHSA-N,CCCCCOc1cc(/C=C/C(=O)NO)ccc1OC,-3.662223331,3.1737,279.332,0.25
C4638,FIQMHBFVRAXMOP-UHFFFAOYSA-N,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,-3.646816211,3.326,278.285,0.25
C4641,GWSLEGICZHIGNL-UHFFFAOYSA-M,O=C1[N-]C(=S)NC1(c1ccccc1)c1ccccc1.[Na+],-3.645967147,2.3779,290.315,0.25
C543,NHDODQWIKUYWMW-UHFFFAOYSA-N,Clc1ccc(cc1)Br,-3.6300001,3.1025,191.453,0.25
C4694,KZKHRXIMQFERJC-UHFFFAOYSA-N,Clc1ccc(nc1)SCCCCCN1CSCC1.Cl.Cl,-3.611163182,5.5456,375.808,0.25
C4698,LDMNWDMAZKMCSI-UHFFFAOYSA-N,CCCCOc1ccc(cc1CC)CC(=O)NO,-3.60784573,2.8667,251.321,0.25
